date,pred_high,pred_low,actual_high,actual_low,error_high,error_low,avg_error,confidence,has_earnings,has_macro
2023-07-06,3.528493,0.84991074,292.81,256.5,3.0447554800920438,7.492312919887442,5.268534199989743,0.122494034,False,False
2023-07-07,3.5284934,0.8499108,292.81,256.5,2.9478702319752097,7.577183522961357,5.262526877468283,0.12249402,False,False
2023-07-11,3.5284934,0.8499108,292.81,253.81,4.992001740522998,6.783496148887055,5.887748944705026,0.12249402,False,False
2023-07-12,3.5284934,0.8499108,292.81,253.78,3.751494871423108,7.869768639903473,5.810631755663291,0.12249402,True,False
2023-07-13,3.5284934,0.8499108,292.81,253.78,2.003835579969686,9.384474336379172,5.69415495817443,0.12249402,True,False
2023-07-14,3.5284934,0.84991074,292.81,251.74,0.43756255357209506,11.466300453453668,5.951931503512881,0.122494005,True,False
2023-07-18,3.528493,0.8499106,292.81,242.01,3.5284929275512695,18.199044867754107,10.863768897652688,0.122494034,True,False
2023-07-19,3.5284934,0.8499108,279.45,241.8,3.5284934043884277,14.322803978726732,8.92564869155758,0.12249402,True,True
2023-07-20,3.5284934,0.84991074,270.16,241.8,0.13200847574357288,8.071152390600137,4.101580433171855,0.122494005,True,True
2023-07-21,3.5284934,0.8499108,270.16,239.45,0.9255740252435078,8.26949013376472,4.597532079504114,0.12249402,True,True
2023-07-25,3.5284934,0.8499108,267.88,217.37,2.2506106066568607,18.6684363155374,10.45952346109713,0.12249402,True,True
2023-07-26,3.5284934,0.84991074,267.88,217.37,2.5940548211178855,18.947122491924215,10.770588656521051,0.122494005,True,True
2023-07-27,3.5284934,0.8499108,267.88,217.37,0.9081537691008492,16.105271419470306,8.506712594285577,0.12249402,False,True
2023-07-28,3.5284934,0.84991074,267.88,217.37,3.0785159032634883,19.3402362198098,11.209376061536645,0.122494005,False,True
2023-08-01,3.528493,0.8499107,260.44,217.37,2.859790519449527,16.829192497823694,9.84449150863661,0.122494034,False,True
2023-08-02,3.5284925,0.8499106,260.44,217.37,1.555117352828445,15.74027866699216,8.647698009910302,0.12249408,False,True
2023-08-03,3.5284925,0.84991056,260.44,217.37,3.5284924507141113,17.387308806386926,10.457900628550519,0.12249405,False,False
2023-08-04,3.5284925,0.84991056,253.81,217.37,3.5284924507141113,15.20710688523191,9.36779966797301,0.12249405,False,False
2023-08-08,3.5284925,0.84991056,257.92,217.37,0.04135857125111997,13.56323826879075,6.802298420020935,0.12249405,False,False
2023-08-09,3.5284925,0.84991056,257.92,217.37,3.045616057198796,11.0313080201848,7.038462038691798,0.12249405,False,False
2023-08-10,3.5284925,0.84991056,257.92,217.37,1.3340868304698237,12.473751832274116,6.90391933137197,0.12249405,False,False
2023-08-11,3.5284925,0.8499105,257.92,217.37,3.0324065742404516,11.042440657969482,7.037423616104967,0.12249405,False,False
2023-08-15,3.5284925,0.8499106,257.92,217.37,7.917733189868358,6.925181757176299,7.421457473522328,0.12249408,False,False
2023-08-16,3.5284925,0.8499106,257.92,217.37,12.089223167001508,3.4095304841868734,7.749376825594191,0.12249408,False,False
2023-08-17,3.5284925,0.8499106,257.92,217.37,15.126335722446864,0.8499106168746948,7.9881231696607795,0.12249408,False,False
2023-08-18,3.5284925,0.8499106,272.32,218.59,21.0517719712631,0.8499106168746948,10.950841294068898,0.12249408,False,False
2023-08-22,3.5284925,0.84991056,276.88,229.9,15.319427882375983,2.1676767932660983,8.74355233782104,0.12249405,False,False
2023-08-23,3.5284925,0.84991056,276.88,229.9,11.397624102498579,5.424043049383607,8.410833575941092,0.12249405,False,False
2023-08-24,3.528493,0.84991074,276.88,229.9,16.906478799286482,0.8499107360839844,8.878194767685233,0.122494034,False,False
2023-08-25,3.5284925,0.8499106,276.88,238.95,12.282114877376898,0.9042857214422136,6.593200299409556,0.12249408,False,False
2023-08-29,3.5284925,0.84991056,276.88,244.2,4.5517636192367,5.526309963937244,5.039036791586972,0.12249405,False,False
2023-08-30,3.5284925,0.84991056,276.88,244.2,4.408510512017846,5.652654982655982,5.030582747336914,0.12249405,False,False
2023-08-31,3.5284925,0.84991056,276.88,244.2,3.8226241745960543,6.169389465458646,4.99600682002735,0.12249405,False,False
2023-09-01,3.528493,0.84991074,276.88,244.2,9.386967290221245,1.2618025838879154,5.32438493705458,0.122494034,False,False
2023-09-06,3.528493,0.84991074,276.88,241.38,6.945113584039522,4.540610173501692,5.742861878770607,0.122494034,False,False
2023-09-07,3.528493,0.8499107,276.88,241.38,7.002445196201224,4.490629239353593,5.746537217777409,0.122494034,False,False
2023-09-08,3.528493,0.84991074,276.88,241.38,7.6415062694293745,3.9335050507069695,5.787505660068172,0.122494034,False,False
2023-09-12,3.5284925,0.84991056,276.88,241.38,0.1185951584638798,10.698650053068372,5.4086226057661255,0.12249405,False,False
2023-09-13,3.5284925,0.84991056,276.88,241.38,1.6369785035587472,12.02235480544846,6.829666654503604,0.12249405,False,True
2023-09-14,3.5284925,0.8499105,276.88,241.38,3.5284924507141113,13.671349388159483,8.599920919436798,0.12249405,False,True
2023-09-15,3.5284925,0.8499105,273.1,241.38,3.5101807861838012,12.448518811161108,7.979349798672454,0.12249405,False,True
2023-09-19,3.5284925,0.8499105,266.35,241.38,3.5284924507141113,10.224793170839808,6.87664281077696,0.12249405,False,True
2023-09-20,3.5284925,0.8499105,264.09,241.38,3.1331303522537564,9.087888068469441,6.110509210361599,0.12249405,False,True
2023-09-21,3.5284925,0.8499105,264.09,241.38,0.6079428805161653,5.6685224850471085,3.138232682781637,0.12249405,False,True
2023-09-22,3.5284925,0.84991056,264.09,241.38,4.616470694249028,2.004701712061202,3.3105862031551148,0.12249405,False,True
2023-09-26,3.5284925,0.84991056,264.09,212.66,4.767251008647801,13.64413675262805,9.205693880637925,0.12249405,False,True
2023-09-27,3.528492,0.8499105,264.09,212.66,5.8799097164039225,12.748162216946207,9.314035966675064,0.12249408,False,True
2023-09-28,3.5284925,0.84991056,264.09,212.66,3.0797749479618037,15.002986610878965,9.041380779420384,0.12249405,False,False
2023-09-29,3.5284925,0.8499105,264.09,212.66,2.166696855297239,15.738247966648043,8.952472410972641,0.12249405,False,False
2023-10-03,3.528492,0.8499105,264.09,207.51,3.825166562708403,16.49625196108004,10.160709261894223,0.12249408,False,False
2023-10-04,3.5284925,0.84991056,264.09,207.51,2.130911341096148,21.176268783417104,11.653590062256626,0.12249405,False,False
2023-10-05,3.5284925,0.84991056,264.09,207.51,1.7753908093486361,20.896916799082497,11.336153804215567,0.12249405,False,False
2023-10-06,3.5284925,0.84991056,264.09,196.0,2.1503734487947352,25.609987332701913,13.880180390748324,0.12249405,False,False
2023-10-10,3.5284915,0.8499104,264.09,196.0,3.528491497039795,26.632787427946816,15.080639462493306,0.12249411,False,False
2023-10-11,3.5284915,0.8499104,262.79,196.0,3.528491497039795,26.265641570662826,14.89706653385131,0.12249411,True,False
2023-10-12,3.5284915,0.8499104,257.1,196.0,3.528491497039795,24.61498233489331,14.071736915966552,0.12249411,True,False
2023-10-13,3.5284915,0.8499104,254.07,196.0,2.3053839273186822,22.762260976065676,12.53382245169218,0.12249411,True,False
2023-10-17,3.5284915,0.8499104,254.07,196.0,3.528491497039795,23.70581623117387,13.617153864106832,0.12249411,True,False
2023-10-18,3.5284925,0.8499106,232.39,196.0,3.5284924507141113,16.508932089399327,10.018712270056719,0.12249408,True,False
2023-10-19,3.5284925,0.8499106,221.8,196.0,1.7012956827405468,10.867356214156851,6.284325948448699,0.12249408,True,False
2023-10-20,3.5284925,0.8499105,224.8,196.0,2.1801504534521703,8.684011880153882,5.432081166803027,0.12249405,True,False
2023-10-24,3.5284925,0.84991056,242.3,196.0,8.543662960941774,10.193111297325549,9.368387129133662,0.12249405,True,False
2023-10-25,3.5284925,0.8499106,242.3,196.0,13.21446105446536,6.414834731545864,9.814647893005612,0.12249408,True,True
2023-10-26,3.5284925,0.8499106,242.3,196.0,12.788535056366687,6.7593724766029855,9.773953766484837,0.12249408,False,True
2023-10-27,3.528492,0.8499105,242.3,196.0,13.236965112528534,6.396631137634559,9.816798125081547,0.12249408,False,True
2023-10-31,3.5284925,0.8499106,242.3,200.45,17.349531994284654,0.8499106168746948,9.099721305579674,0.12249408,False,True
2023-11-01,3.5284925,0.8499106,242.3,207.99,12.967492933198578,0.8499106168746948,6.908701775036636,0.12249408,False,True
2023-11-02,3.5284925,0.84991056,242.3,208.35,8.037950131475778,4.915662468127409,6.476806299801593,0.12249405,False,True
2023-11-03,3.5284925,0.84991056,242.3,208.35,6.582845881483115,6.1668839724029825,6.374864926943049,0.12249405,False,True
2023-11-07,3.5284925,0.8499106,248.93,208.35,8.703247855868392,6.913932257992826,7.808590056930609,0.12249408,False,True
2023-11-08,3.5284925,0.8499106,248.93,208.35,9.11971100661235,6.5653599788079,7.842535492710125,0.12249408,False,True
2023-11-09,3.5284925,0.8499106,248.93,208.35,15.948349401937683,0.8499106168746948,8.39913000940619,0.12249408,False,False
2023-11-10,3.5284925,0.8499106,248.93,214.25,12.658205332249718,0.8499106168746948,6.7540579745622065,0.12249408,False,False
2023-11-14,3.5284925,0.8499106,248.93,231.61,0.26586188360602936,4.277338378205637,2.271600130905833,0.12249408,False,False
2023-11-15,3.5284925,0.8499106,248.93,231.61,0.7922151085762676,5.26179670849665,3.027005908536459,0.12249408,False,False
2023-11-16,3.5284925,0.84991056,248.93,231.61,3.949595714736428,0.84991055727005,2.399753136003239,0.12249405,False,False
2023-11-17,3.5284925,0.84991056,248.93,233.48,2.974737772192669,0.956871580673122,1.9658046764328956,0.12249405,False,False
2023-11-21,3.5284925,0.8499106,253.59,233.48,2.0592162556189093,3.635437535307471,2.84732689546319,0.12249408,False,False
2023-11-22,3.5284925,0.8499106,253.59,233.48,5.084664993178304,0.8499106168746948,2.9672878050264995,0.12249408,False,False
2023-11-23,3.5284925,0.8499106,253.59,233.7,4.982418974189617,0.8499106168746948,2.916164795532156,0.12249408,False,False
2023-11-28,3.5284925,0.84991056,257.11,235.01,0.24242809527282017,6.441844032544229,3.3421360639085247,0.12249405,False,False
2023-11-29,3.5284925,0.84991056,257.11,235.01,1.521558621808877,4.829481548076999,3.175520084942938,0.12249405,False,False
2023-11-30,3.5284925,0.84991056,257.11,235.01,5.875362704385681,0.84991055727005,3.3626366308278657,0.12249405,False,False
2023-12-01,3.5284925,0.8499106,257.11,235.05,4.048913407026481,2.5026302821466566,3.2757718445865684,0.12249408,False,False
2023-12-05,3.5284925,0.8499106,262.5,236.81,6.281170799651916,1.7869530766111554,4.0340619381315355,0.12249408,False,False
2023-12-06,3.5284925,0.8499106,262.5,236.81,5.782742662136732,2.2366017137348533,4.009672187935792,0.12249408,False,True
2023-12-07,3.5284925,0.8499106,262.5,236.81,4.554020827994661,3.345072637708887,3.9495467328517737,0.12249408,False,True
2023-12-08,3.5284925,0.8499106,262.5,236.81,4.247825499688253,3.6213016498850417,3.9345635747866474,0.12249408,False,True
2023-12-12,3.5284925,0.8499106,262.5,236.81,7.319866993566112,0.8499106168746948,4.0848888052204035,0.12249408,False,True
2023-12-13,3.5284925,0.8499106,262.5,237.38,6.203135339604424,1.6190770745287386,3.9111062070665814,0.12249408,False,True
2023-12-14,3.528493,0.84991074,262.5,237.38,1.2242905035513267,6.121469856559665,3.672880180055496,0.122494034,False,True
2023-12-15,3.528493,0.84991074,262.5,237.38,0.014947440741853946,7.242118630717056,3.628533035729455,0.122494034,False,True
2023-12-19,3.5284934,0.8499108,262.5,218.74,1.432114422629653,15.773484363422284,8.602799393025968,0.12249402,False,True
2023-12-20,3.528493,0.84991074,262.5,218.74,2.378067227374893,12.598478475937128,7.48827285165601,0.122494034,False,True
2023-12-21,3.528493,0.84991074,262.5,218.74,0.5550110508840747,15.042598638170904,7.798804844527489,0.122494034,False,False
2023-12-22,3.528493,0.84991074,262.5,218.74,0.3619570665121383,14.278493472459486,7.320225269485812,0.122494034,False,False
2023-12-27,3.528493,0.84991074,262.5,210.5,3.5284929275512695,20.659434545607795,12.093963736579532,0.122494034,False,False
2023-12-28,3.528493,0.84991074,254.15,210.5,3.5284929275512695,18.024807450622642,10.776650189086956,0.122494034,False,False
2023-12-29,3.528493,0.84991074,248.5,207.91,3.4801798588661885,17.143493150126982,10.311836504496586,0.122494034,False,False
